Day,Date,Headcount,Time,Days Since Semester Start,Table Game Rentals That Day,Video Game Rentals That Day,Board Game Rentals That Day,Total Rentals That Day,Total Duration Of Table Game Rentals That Day,Total Duration Of Video Game Rentals That Day,Total Duration Of Board Game Rentals That Day,Total Duration of Rentals That Day,Minutes Since Opening
Saturday,12/2/2023,7,23:40,101,28,10,1,39,1867,524,150,2541,835
Saturday,12/2/2023,0,0:00,101,28,10,1,39,1867,524,150,2541,855
Sunday,12/3/2023,2,10:30,102,22,1,0,23,1026,97,0,1123,45
Sunday,12/3/2023,4,11:00,102,22,1,0,23,1026,97,0,1123,75
Sunday,12/3/2023,0,12:00,102,22,1,0,23,1026,97,0,1123,135
Sunday,12/3/2023,4,14:00,102,22,1,0,23,1026,97,0,1123,255
Sunday,12/3/2023,9,14:20,102,22,1,0,23,1026,97,0,1123,275
Sunday,12/3/2023,12,14:40,102,22,1,0,23,1026,97,0,1123,295
Sunday,12/3/2023,13,15:00,102,22,1,0,23,1026,97,0,1123,315
Sunday,12/3/2023,14,15:20,102,22,1,0,23,1026,97,0,1123,335
Sunday,12/3/2023,14,15:40,102,22,1,0,23,1026,97,0,1123,355
Sunday,12/3/2023,8,16:00,102,22,1,0,23,1026,97,0,1123,375
Sunday,12/3/2023,5,16:30,102,22,1,0,23,1026,97,0,1123,405
Sunday,12/3/2023,4,17:00,102,22,1,0,23,1026,97,0,1123,435
Sunday,12/3/2023,5,17:30,102,22,1,0,23,1026,97,0,1123,465
Sunday,12/3/2023,1,18:00,102,22,1,0,23,1026,97,0,1123,495
Sunday,12/3/2023,1,18:30,102,22,1,0,23,1026,97,0,1123,525
Sunday,12/3/2023,9,19:00,102,22,1,0,23,1026,97,0,1123,555
Sunday,12/3/2023,11,19:30,102,22,1,0,23,1026,97,0,1123,585
Sunday,12/3/2023,10,20:00,102,22,1,0,23,1026,97,0,1123,615
Sunday,12/3/2023,10,20:20,102,22,1,0,23,1026,97,0,1123,635
Sunday,12/3/2023,8,20:40,102,22,1,0,23,1026,97,0,1123,655
Sunday,12/3/2023,12,21:00,102,22,1,0,23,1026,97,0,1123,675
Sunday,12/3/2023,11,21:20,102,22,1,0,23,1026,97,0,1123,695
Sunday,12/3/2023,11,21:40,102,22,1,0,23,1026,97,0,1123,715
Sunday,12/3/2023,0,22:00,102,22,1,0,23,1026,97,0,1123,735
Monday,12/4/2023,4,12:15,103,21,2,0,23,1388,86,0,1474,150
Monday,12/4/2023,3,12:55,103,21,2,0,23,1388,86,0,1474,190
Monday,12/4/2023,2,13:00,103,21,2,0,23,1388,86,0,1474,195
Monday,12/4/2023,5,13:35,103,21,2,0,23,1388,86,0,1474,230
Monday,12/4/2023,3,13:40,103,21,2,0,23,1388,86,0,1474,235
Monday,12/4/2023,6,14:42,103,21,2,0,23,1388,86,0,1474,297
Monday,12/4/2023,3,16:18,103,21,2,0,23,1388,86,0,1474,393
Monday,12/4/2023,2,17:10,103,21,2,0,23,1388,86,0,1474,445
Monday,12/4/2023,6,17:32,103,21,2,0,23,1388,86,0,1474,467
Monday,12/4/2023,6,17:50,103,21,2,0,23,1388,86,0,1474,485
Monday,12/4/2023,4,18:20,103,21,2,0,23,1388,86,0,1474,515
Monday,12/4/2023,7,19:10,103,21,2,0,23,1388,86,0,1474,565
Monday,12/4/2023,11,19:35,103,21,2,0,23,1388,86,0,1474,590
Monday,12/4/2023,18,20:00,103,21,2,0,23,1388,86,0,1474,615
Monday,12/4/2023,12,20:45,103,21,2,0,23,1388,86,0,1474,660
Monday,12/4/2023,8,20:56,103,21,2,0,23,1388,86,0,1474,671
Monday,12/4/2023,4,21:34,103,21,2,0,23,1388,86,0,1474,709
Monday,12/4/2023,0,22:00,103,21,2,0,23,1388,86,0,1474,735
Tuesday,12/5/2023,0,10:55,104,32,5,0,37,1312,487,0,1799,70
Tuesday,12/5/2023,4,12:57,104,32,5,0,37,1312,487,0,1799,192
Tuesday,12/5/2023,6,13:01,104,32,5,0,37,1312,487,0,1799,196
Tuesday,12/5/2023,5,13:34,104,32,5,0,37,1312,487,0,1799,229
Tuesday,12/5/2023,1,14:05,104,32,5,0,37,1312,487,0,1799,260
Tuesday,12/5/2023,3,14:15,104,32,5,0,37,1312,487,0,1799,270
Tuesday,12/5/2023,4,14:20,104,32,5,0,37,1312,487,0,1799,275
Tuesday,12/5/2023,2,14:25,104,32,5,0,37,1312,487,0,1799,280
Tuesday,12/5/2023,1,15:09,104,32,5,0,37,1312,487,0,1799,324
Tuesday,12/5/2023,0,15:12,104,32,5,0,37,1312,487,0,1799,327
Tuesday,12/5/2023,3,15:24,104,32,5,0,37,1312,487,0,1799,339
Tuesday,12/5/2023,4,15:30,104,32,5,0,37,1312,487,0,1799,345
Tuesday,12/5/2023,5,15:35,104,32,5,0,37,1312,487,0,1799,350
Tuesday,12/5/2023,8,15:38,104,32,5,0,37,1312,487,0,1799,353
Tuesday,12/5/2023,11,16:15,104,32,5,0,37,1312,487,0,1799,390
Tuesday,12/5/2023,9,16:17,104,32,5,0,37,1312,487,0,1799,392
Tuesday,12/5/2023,11,16:51,104,32,5,0,37,1312,487,0,1799,426
Tuesday,12/5/2023,5,16:57,104,32,5,0,37,1312,487,0,1799,432
Tuesday,12/5/2023,6,17:01,104,32,5,0,37,1312,487,0,1799,436
Tuesday,12/5/2023,8,17:08,104,32,5,0,37,1312,487,0,1799,443
Tuesday,12/5/2023,4,17:34,104,32,5,0,37,1312,487,0,1799,469
Tuesday,12/5/2023,3,17:42,104,32,5,0,37,1312,487,0,1799,477
Tuesday,12/5/2023,4,17:45,104,32,5,0,37,1312,487,0,1799,480
Tuesday,12/5/2023,8,17:46,104,32,5,0,37,1312,487,0,1799,481
Tuesday,12/5/2023,6,17:56,104,32,5,0,37,1312,487,0,1799,491
Tuesday,12/5/2023,10,18:47,104,32,5,0,37,1312,487,0,1799,542
Tuesday,12/5/2023,5,19:37,104,32,5,0,37,1312,487,0,1799,592
Tuesday,12/5/2023,10,20:05,104,32,5,0,37,1312,487,0,1799,620
Tuesday,12/5/2023,11,20:45,104,32,5,0,37,1312,487,0,1799,660
Tuesday,12/5/2023,11,21:45,104,32,5,0,37,1312,487,0,1799,720
Monday,12/6/2023,3,12:15,105,31,2,0,33,1601,86,0,1687,150
Monday,12/6/2023,7,13:19,105,31,2,0,33,1601,86,0,1687,214
Monday,12/6/2023,7,14:00,105,31,2,0,33,1601,86,0,1687,255
Monday,12/6/2023,8,14:30,105,31,2,0,33,1601,86,0,1687,285
Monday,12/6/2023,12,15:00,105,31,2,0,33,1601,86,0,1687,315
Monday,12/6/2023,9,15:30,105,31,2,0,33,1601,86,0,1687,345
Monday,12/6/2023,9,16:00,105,31,2,0,33,1601,86,0,1687,375
Monday,12/6/2023,12,16:45,105,31,2,0,33,1601,86,0,1687,420
Monday,12/6/2023,16,17:00,105,31,2,0,33,1601,86,0,1687,435
Monday,12/6/2023,15,17:30,105,31,2,0,33,1601,86,0,1687,465
Monday,12/6/2023,10,18:00,105,31,2,0,33,1601,86,0,1687,495
Monday,12/6/2023,6,18:30,105,31,2,0,33,1601,86,0,1687,525
Monday,12/6/2023,2,19:15,105,31,2,0,33,1601,86,0,1687,570
Monday,12/6/2023,4,20:00,105,31,2,0,33,1601,86,0,1687,615
Monday,12/6/2023,10,20:30,105,31,2,0,33,1601,86,0,1687,645
Monday,12/6/2023,6,21:00,105,31,2,0,33,1601,86,0,1687,675
Monday,12/6/2023,6,21:30,105,31,2,0,33,1601,86,0,1687,705
Thursday,12/7/2023,0,10:35,106,18,3,0,21,789,166,0,955,50
Thursday,12/7/2023,3,11:27,106,18,3,0,21,789,166,0,955,102
Thursday,12/7/2023,0,12:30,106,18,3,0,21,789,166,0,955,165
Thursday,12/7/2023,2,13:25,106,18,3,0,21,789,166,0,955,220
Thursday,12/7/2023,10,14:05,106,18,3,0,21,789,166,0,955,260
Thursday,12/7/2023,14,14:20,106,18,3,0,21,789,166,0,955,275
Thursday,12/7/2023,11,14:40,106,18,3,0,21,789,166,0,955,295
Thursday,12/7/2023,14,15:00,106,18,3,0,21,789,166,0,955,315
Thursday,12/7/2023,9,15:20,106,18,3,0,21,789,166,0,955,335
Thursday,12/7/2023,10,15:40,106,18,3,0,21,789,166,0,955,355
Thursday,12/7/2023,9,16:00,106,18,3,0,21,789,166,0,955,375
Thursday,12/7/2023,7,16:30,106,18,3,0,21,789,166,0,955,405
Thursday,12/7/2023,4,17:00,106,18,3,0,21,789,166,0,955,435
Thursday,12/7/2023,3,17:30,106,18,3,0,21,789,166,0,955,465
Thursday,12/7/2023,5,18:00,106,18,3,0,21,789,166,0,955,495
Thursday,12/7/2023,11,20:00,106,18,3,0,21,789,166,0,955,615
Thursday,12/7/2023,0,20:30,106,18,3,0,21,789,166,0,955,645
Friday,12/8/2023,6,11:35,107,45,7,3,55,2130,431,130,2691,110
Friday,12/8/2023,4,11:45,107,45,7,3,55,2130,431,130,2691,120
Friday,12/8/2023,3,12:15,107,45,7,3,55,2130,431,130,2691,150
Friday,12/8/2023,7,12:34,107,45,7,3,55,2130,431,130,2691,169
Friday,12/8/2023,8,13:27,107,45,7,3,55,2130,431,130,2691,222
Friday,12/8/2023,14,14:05,107,45,7,3,55,2130,431,130,2691,260
Friday,12/8/2023,15,14:30,107,45,7,3,55,2130,431,130,2691,285
Friday,12/8/2023,5,14:45,107,45,7,3,55,2130,431,130,2691,300
Friday,12/8/2023,9,15:00,107,45,7,3,55,2130,431,130,2691,315
Friday,12/8/2023,7,15:35,107,45,7,3,55,2130,431,130,2691,350
Friday,12/8/2023,4,16:00,107,45,7,3,55,2130,431,130,2691,375
Friday,12/8/2023,4,17:25,107,45,7,3,55,2130,431,130,2691,460
Friday,12/8/2023,6,17:27,107,45,7,3,55,2130,431,130,2691,462
Friday,12/8/2023,4,17:48,107,45,7,3,55,2130,431,130,2691,483
Friday,12/8/2023,2,18:00,107,45,7,3,55,2130,431,130,2691,495
Friday,12/8/2023,2,18:30,107,45,7,3,55,2130,431,130,2691,525
Friday,12/8/2023,4,19:00,107,45,7,3,55,2130,431,130,2691,555
Friday,12/8/2023,9,20:00,107,45,7,3,55,2130,431,130,2691,615
Friday,12/8/2023,13,20:25,107,45,7,3,55,2130,431,130,2691,640
Friday,12/8/2023,15,21:00,107,45,7,3,55,2130,431,130,2691,675
Friday,12/8/2023,25,21:20,107,45,7,3,55,2130,431,130,2691,695
Friday,12/8/2023,22,21:40,107,45,7,3,55,2130,431,130,2691,715
Friday,12/8/2023,18,22:00,107,45,7,3,55,2130,431,130,2691,735
Friday,12/8/2023,17,22:15,107,45,7,3,55,2130,431,130,2691,750
Friday,12/8/2023,22,22:24,107,45,7,3,55,2130,431,130,2691,759
Friday,12/8/2023,20,22:40,107,45,7,3,55,2130,431,130,2691,775
Friday,12/8/2023,21,23:00,107,45,7,3,55,2130,431,130,2691,795
Friday,12/8/2023,13,23:25,107,45,7,3,55,2130,431,130,2691,820
Friday,12/8/2023,18,23:35,107,45,7,3,55,2130,431,130,2691,830
Friday,12/8/2023,12,23:45,107,45,7,3,55,2130,431,130,2691,840
Friday,12/8/2023,5,0:00,107,45,7,3,55,2130,431,130,2691,855
Saturday,12/9/2023,0,10:30,108,30,4,1,35,1206,275,62,1543,45
Saturday,12/9/2023,0,11:00,108,30,4,1,35,1206,275,62,1543,75
Saturday,12/9/2023,2,11:30,108,30,4,1,35,1206,275,62,1543,105
Saturday,12/9/2023,5,12:00,108,30,4,1,35,1206,275,62,1543,135
Saturday,12/9/2023,7,12:30,108,30,4,1,35,1206,275,62,1543,165
Saturday,12/9/2023,6,13:00,108,30,4,1,35,1206,275,62,1543,195
Saturday,12/9/2023,4,13:30,108,30,4,1,35,1206,275,62,1543,225
Saturday,12/9/2023,0,14:20,108,30,4,1,35,1206,275,62,1543,275
Saturday,12/9/2023,2,15:00,108,30,4,1,35,1206,275,62,1543,315
Saturday,12/9/2023,4,15:40,108,30,4,1,35,1206,275,62,1543,355
Saturday,12/9/2023,6,16:00,108,30,4,1,35,1206,275,62,1543,375
Saturday,12/9/2023,6,16:30,108,30,4,1,35,1206,275,62,1543,405
Saturday,12/9/2023,2,17:00,108,30,4,1,35,1206,275,62,1543,435
Saturday,12/9/2023,0,17:30,108,30,4,1,35,1206,275,62,1543,465
Saturday,12/9/2023,13,18:00,108,30,4,1,35,1206,275,62,1543,495
Saturday,12/9/2023,3,18:30,108,30,4,1,35,1206,275,62,1543,525
Saturday,12/9/2023,7,18:45,108,30,4,1,35,1206,275,62,1543,540
Saturday,12/9/2023,10,19:00,108,30,4,1,35,1206,275,62,1543,555
Saturday,12/9/2023,10,19:20,108,30,4,1,35,1206,275,62,1543,575
Saturday,12/9/2023,10,19:40,108,30,4,1,35,1206,275,62,1543,595
Saturday,12/9/2023,14,20:30,108,30,4,1,35,1206,275,62,1543,645
Saturday,12/9/2023,9,21:45,108,30,4,1,35,1206,275,62,1543,720
Saturday,12/9/2023,0,22:40,108,30,4,1,35,1206,275,62,1543,775
Saturday,12/9/2023,7,23:15,108,30,4,1,35,1206,275,62,1543,810
Saturday,12/9/2023,4,23:50,108,30,4,1,35,1206,275,62,1543,845
Sunday,12/10/2023,0,10:00,109,23,2,0,25,860,193,0,1053,15
Sunday,12/10/2023,1,11:00,109,23,2,0,25,860,193,0,1053,75
Sunday,12/10/2023,2,11:45,109,23,2,0,25,860,193,0,1053,120
Sunday,12/10/2023,5,14:15,109,23,2,0,25,860,193,0,1053,270
Sunday,12/10/2023,10,14:45,109,23,2,0,25,860,193,0,1053,300
Sunday,12/10/2023,5,15:00,109,23,2,0,25,860,193,0,1053,315
Sunday,12/10/2023,5,15:15,109,23,2,0,25,860,193,0,1053,330
Sunday,12/10/2023,10,15:30,109,23,2,0,25,860,193,0,1053,345
Sunday,12/10/2023,8,15:45,109,23,2,0,25,860,193,0,1053,360
Sunday,12/10/2023,5,16:00,109,23,2,0,25,860,193,0,1053,375
Sunday,12/10/2023,6,16:30,109,23,2,0,25,860,193,0,1053,405
Sunday,12/10/2023,6,17:00,109,23,2,0,25,860,193,0,1053,435
Sunday,12/10/2023,9,17:30,109,23,2,0,25,860,193,0,1053,465
Sunday,12/10/2023,8,18:00,109,23,2,0,25,860,193,0,1053,495
Sunday,12/10/2023,7,18:30,109,23,2,0,25,860,193,0,1053,525
Sunday,12/10/2023,6,19:00,109,23,2,0,25,860,193,0,1053,555
Sunday,12/10/2023,5,19:30,109,23,2,0,25,860,193,0,1053,585
Sunday,12/10/2023,5,20:40,109,23,2,0,25,860,193,0,1053,655
Sunday,12/10/2023,10,21:20,109,23,2,0,25,860,193,0,1053,695
Sunday,12/10/2023,6,21:45,109,23,2,0,25,860,193,0,1053,720
Monday,12/11/2023,3,10:00,110,29,5,2,36,1091,396,180,1667,15
Monday,12/11/2023,2,10:30,110,29,5,2,36,1091,396,180,1667,45
Monday,12/11/2023,3,11:00,110,29,5,2,36,1091,396,180,1667,75
Monday,12/11/2023,3,11:30,110,29,5,2,36,1091,396,180,1667,105
Monday,12/11/2023,2,12:38,110,29,5,2,36,1091,396,180,1667,173
Monday,12/11/2023,2,13:06,110,29,5,2,36,1091,396,180,1667,201
Monday,12/11/2023,5,13:36,110,29,5,2,36,1091,396,180,1667,231
Monday,12/11/2023,4,14:00,110,29,5,2,36,1091,396,180,1667,255
Monday,12/11/2023,6,14:30,110,29,5,2,36,1091,396,180,1667,285
Monday,12/11/2023,6,15:00,110,29,5,2,36,1091,396,180,1667,315
Monday,12/11/2023,10,15:30,110,29,5,2,36,1091,396,180,1667,345
Monday,12/11/2023,9,16:42,110,29,5,2,36,1091,396,180,1667,417
Monday,12/11/2023,0,17:34,110,29,5,2,36,1091,396,180,1667,469
Monday,12/11/2023,9,18:05,110,29,5,2,36,1091,396,180,1667,500
Monday,12/11/2023,14,18:30,110,29,5,2,36,1091,396,180,1667,525
Monday,12/11/2023,11,18:45,110,29,5,2,36,1091,396,180,1667,540
Monday,12/11/2023,10,19:10,110,29,5,2,36,1091,396,180,1667,565
Monday,12/11/2023,8,19:30,110,29,5,2,36,1091,396,180,1667,585
Monday,12/11/2023,8,19:50,110,29,5,2,36,1091,396,180,1667,605
Monday,12/11/2023,9,20:35,110,29,5,2,36,1091,396,180,1667,650
Monday,12/11/2023,4,21:30,110,29,5,2,36,1091,396,180,1667,705
Tuesday,12/12/2023,2,10:12,111,30,3,3,36,1371,181,217,1769,27
Tuesday,12/12/2023,7,11:02,111,30,3,3,36,1371,181,217,1769,77
Tuesday,12/12/2023,0,12:10,111,30,3,3,36,1371,181,217,1769,145
Tuesday,12/12/2023,5,13:00,111,30,3,3,36,1371,181,217,1769,195
Tuesday,12/12/2023,5,14:00,111,30,3,3,36,1371,181,217,1769,255
Tuesday,12/12/2023,10,14:30,111,30,3,3,36,1371,181,217,1769,285
Tuesday,12/12/2023,8,15:00,111,30,3,3,36,1371,181,217,1769,315
Tuesday,12/12/2023,9,15:40,111,30,3,3,36,1371,181,217,1769,355
Tuesday,12/12/2023,2,16:00,111,30,3,3,36,1371,181,217,1769,375
Tuesday,12/12/2023,4,16:30,111,30,3,3,36,1371,181,217,1769,405
Tuesday,12/12/2023,5,17:00,111,30,3,3,36,1371,181,217,1769,435
Tuesday,12/12/2023,3,17:30,111,30,3,3,36,1371,181,217,1769,465
Tuesday,12/12/2023,5,18:20,111,30,3,3,36,1371,181,217,1769,515
Tuesday,12/12/2023,4,18:50,111,30,3,3,36,1371,181,217,1769,545
Tuesday,12/12/2023,4,19:20,111,30,3,3,36,1371,181,217,1769,575
Tuesday,12/12/2023,10,19:50,111,30,3,3,36,1371,181,217,1769,605
Wednesday,12/13/2023,1,13:20,112,22,3,0,25,831,273,0,1104,215
Wednesday,12/13/2023,4,14:30,112,22,3,0,25,831,273,0,1104,285
Wednesday,12/13/2023,2,14:50,112,22,3,0,25,831,273,0,1104,305
Wednesday,12/13/2023,4,15:20,112,22,3,0,25,831,273,0,1104,335
Wednesday,12/13/2023,3,16:00,112,22,3,0,25,831,273,0,1104,375
Wednesday,12/13/2023,6,16:31,112,22,3,0,25,831,273,0,1104,406
Wednesday,12/13/2023,4,17:33,112,22,3,0,25,831,273,0,1104,468
Wednesday,12/13/2023,0,18:40,112,22,3,0,25,831,273,0,1104,535
Wednesday,12/13/2023,13,19:50,112,22,3,0,25,831,273,0,1104,605
Wednesday,12/13/2023,11,20:30,112,22,3,0,25,831,273,0,1104,645
Wednesday,12/13/2023,7,21:00,112,22,3,0,25,831,273,0,1104,675
Wednesday,12/13/2023,9,21:30,112,22,3,0,25,831,273,0,1104,705
Thursday,12/14/2023,0,10:29,113,26,5,1,32,944,403,75,1422,44
Thursday,12/14/2023,1,11:30,113,26,5,1,32,944,403,75,1422,105
Thursday,12/14/2023,7,12:29,113,26,5,1,32,944,403,75,1422,164
Thursday,12/14/2023,0,13:34,113,26,5,1,32,944,403,75,1422,229
Thursday,12/14/2023,9,14:25,113,26,5,1,32,944,403,75,1422,280
Thursday,12/14/2023,8,14:40,113,26,5,1,32,944,403,75,1422,295
Thursday,12/14/2023,7,15:05,113,26,5,1,32,944,403,75,1422,320
Thursday,12/14/2023,4,15:30,113,26,5,1,32,944,403,75,1422,345
Thursday,12/14/2023,5,15:45,113,26,5,1,32,944,403,75,1422,360
Thursday,12/14/2023,5,16:00,113,26,5,1,32,944,403,75,1422,375
Thursday,12/14/2023,6,16:30,113,26,5,1,32,944,403,75,1422,405
Thursday,12/14/2023,9,17:00,113,26,5,1,32,944,403,75,1422,435
Thursday,12/14/2023,4,17:30,113,26,5,1,32,944,403,75,1422,465
Thursday,12/14/2023,7,18:00,113,26,5,1,32,944,403,75,1422,495
Thursday,12/14/2023,7,18:20,113,26,5,1,32,944,403,75,1422,515
Thursday,12/14/2023,8,19:00,113,26,5,1,32,944,403,75,1422,555
Thursday,12/14/2023,5,19:20,113,26,5,1,32,944,403,75,1422,575
Thursday,12/14/2023,13,20:00,113,26,5,1,32,944,403,75,1422,615
Thursday,12/14/2023,13,20:30,113,26,5,1,32,944,403,75,1422,645
Thursday,12/14/2023,7,21:00,113,26,5,1,32,944,403,75,1422,675
Thursday,12/14/2023,5,21:30,113,26,5,1,32,944,403,75,1422,705
Thursday,12/14/2023,0,22:00,113,26,5,1,32,944,403,75,1422,735
Friday,12/15/2023,0,12:20,114,25,5,0,30,2774,326,0,3100,155
Friday,12/15/2023,7,13:04,114,25,5,0,30,2774,326,0,3100,199
Friday,12/15/2023,2,13:31,114,25,5,0,30,2774,326,0,3100,226
Friday,12/15/2023,6,14:02,114,25,5,0,30,2774,326,0,3100,257
Friday,12/15/2023,3,14:30,114,25,5,0,30,2774,326,0,3100,285
Friday,12/15/2023,0,15:00,114,25,5,0,30,2774,326,0,3100,315
Friday,12/15/2023,4,15:30,114,25,5,0,30,2774,326,0,3100,345
Friday,12/15/2023,2,16:00,114,25,5,0,30,2774,326,0,3100,375
Friday,12/15/2023,2,16:30,114,25,5,0,30,2774,326,0,3100,405
Friday,12/15/2023,6,17:00,114,25,5,0,30,2774,326,0,3100,435
Friday,12/15/2023,11,17:30,114,25,5,0,30,2774,326,0,3100,465
Friday,12/15/2023,4,18:20,114,25,5,0,30,2774,326,0,3100,515
Friday,12/15/2023,10,18:50,114,25,5,0,30,2774,326,0,3100,545
Friday,12/15/2023,14,19:15,114,25,5,0,30,2774,326,0,3100,570
Friday,12/15/2023,17,19:35,114,25,5,0,30,2774,326,0,3100,590
Friday,12/15/2023,19,20:10,114,25,5,0,30,2774,326,0,3100,625
Friday,12/15/2023,23,20:25,114,25,5,0,30,2774,326,0,3100,640
Friday,12/15/2023,17,20:40,114,25,5,0,30,2774,326,0,3100,655
Friday,12/15/2023,16,21:15,114,25,5,0,30,2774,326,0,3100,690
Friday,12/15/2023,14,21:35,114,25,5,0,30,2774,326,0,3100,710
Friday,12/15/2023,5,22:00,114,25,5,0,30,2774,326,0,3100,735
Friday,12/15/2023,4,22:30,114,25,5,0,30,2774,326,0,3100,765
Friday,12/15/2023,5,23:00,114,25,5,0,30,2774,326,0,3100,795
Friday,12/15/2023,4,23:45,114,25,5,0,30,2774,326,0,3100,840
Saturday,12/16/2023,6,12:25,115,27,4,0,31,964,162,0,1126,160
Saturday,12/16/2023,11,13:00,115,27,4,0,31,964,162,0,1126,195
Saturday,12/16/2023,8,13:25,115,27,4,0,31,964,162,0,1126,220
Saturday,12/16/2023,10,14:00,115,27,4,0,31,964,162,0,1126,255
Saturday,12/16/2023,16,14:25,115,27,4,0,31,964,162,0,1126,280
Saturday,12/16/2023,2,14:45,115,27,4,0,31,964,162,0,1126,300
Saturday,12/16/2023,8,15:05,115,27,4,0,31,964,162,0,1126,320
Saturday,12/16/2023,7,15:25,115,27,4,0,31,964,162,0,1126,340
Saturday,12/16/2023,11,15:40,115,27,4,0,31,964,162,0,1126,355
Saturday,12/16/2023,10,16:00,115,27,4,0,31,964,162,0,1126,375
Saturday,12/16/2023,10,16:20,115,27,4,0,31,964,162,0,1126,395
Saturday,12/16/2023,4,16:40,115,27,4,0,31,964,162,0,1126,415
Saturday,12/16/2023,5,17:10,115,27,4,0,31,964,162,0,1126,445
Saturday,12/16/2023,4,17:25,115,27,4,0,31,964,162,0,1126,460
Saturday,12/16/2023,4,17:40,115,27,4,0,31,964,162,0,1126,475
Saturday,12/16/2023,9,18:10,115,27,4,0,31,964,162,0,1126,505
Saturday,12/16/2023,13,18:20,115,27,4,0,31,964,162,0,1126,515
Saturday,12/16/2023,9,18:40,115,27,4,0,31,964,162,0,1126,535
Saturday,12/16/2023,12,19:00,115,27,4,0,31,964,162,0,1126,555
Saturday,12/16/2023,12,19:15,115,27,4,0,31,964,162,0,1126,570
Saturday,12/16/2023,13,19:40,115,27,4,0,31,964,162,0,1126,595
Sunday,12/17/2023,0,10:30,116,12,0,0,12,478,0,0,478,45
Sunday,12/17/2023,0,11:00,116,12,0,0,12,478,0,0,478,75
Sunday,12/17/2023,0,11:30,116,12,0,0,12,478,0,0,478,105
Sunday,12/17/2023,0,12:00,116,12,0,0,12,478,0,0,478,135
Sunday,12/17/2023,3,12:20,116,12,0,0,12,478,0,0,478,155
Sunday,12/17/2023,3,12:40,116,12,0,0,12,478,0,0,478,175
Sunday,12/17/2023,5,13:00,116,12,0,0,12,478,0,0,478,195
Sunday,12/17/2023,4,13:20,116,12,0,0,12,478,0,0,478,215
Sunday,12/17/2023,7,13:40,116,12,0,0,12,478,0,0,478,235
Sunday,12/17/2023,8,14:00,116,12,0,0,12,478,0,0,478,255
Sunday,12/17/2023,7,14:20,116,12,0,0,12,478,0,0,478,275
Sunday,12/17/2023,4,14:40,116,12,0,0,12,478,0,0,478,295
Sunday,12/17/2023,4,15:20,116,12,0,0,12,478,0,0,478,335
Sunday,12/17/2023,2,15:40,116,12,0,0,12,478,0,0,478,355
Sunday,12/17/2023,3,16:14,116,12,0,0,12,478,0,0,478,389
Sunday,12/17/2023,2,17:00,116,12,0,0,12,478,0,0,478,435
Sunday,12/17/2023,3,17:48,116,12,0,0,12,478,0,0,478,483
Sunday,12/17/2023,5,19:03,116,12,0,0,12,478,0,0,478,558
